id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18284433,Charming Central New Town Apartment,126429346,Alan,,Stockbridge,55.96147,-3.20483,Entire home/apt,43,2,76,2019-06-01,2.90,1,35
18285018,Central Location: Charming Private Bedroom,87404920,Danny,,Hillside and Calton Hill,55.95994,-3.17169,Private room,36,1,198,2019-06-20,7.65,7,310
18289704,City centre penthouse in the New Town,87762710,Daniel,,New Town West,55.95497,-3.20534,Entire home/apt,1000,1,88,2019-06-19,3.38,41,153
18296685,Modern 3 bed flat,43010429,Stuart,,Dalry and Fountainbridge,55.94358,-3.21712,Entire home/apt,175,4,15,2019-03-20,0.66,1,0
18296720,Rooms in central Edinburgh,117462228,Anne,,Great Junction Street,55.97087,-3.17089,Private room,54,1,7,2018-05-28,0.27,2,362
18296989,"Modern 1 bed apt, by the Shore area of Leith",44644293,Phil,,Western Harbour and Leith Docks,55.97376,-3.16115,Entire home/apt,40,2,88,2019-06-21,3.45,1,304
18298013,"Modern maisonette apartment: The Shore, Edinburgh",106273960,Alex,,Great Junction Street,55.97166,-3.17419,Entire home/apt,56,2,0,,,1,0
18298032,Central House with garden close to Botanics,126554740,Annette,,"Inverleith, Goldenacre and Warriston",55.96663,-3.20377,Entire home/apt,175,2,2,2017-06-11,0.08,1,0
18298118,"Bright, Large & Luxurious Home - Sleeps 6",101688909,Anj And Liz,,New Town East and Gayfield,55.95979,-3.186,Entire home/apt,102,2,98,2019-06-18,3.84,2,98
18300036,Lovely central 2 bed/2bath  in historic New Town,9528318,Stephanie,,"Old Town, Princes Street and Leith Street",55.9559,-3.1929,Entire home/apt,121,7,58,2018-08-12,2.19,1,0
18300841,Excellent location with great view.,64400972,Deborah,,"Inverleith, Goldenacre and Warriston",55.96834,-3.2053,Private room,42,1,77,2019-06-25,3.10,2,69
18304171,Modern Apt with Free Parking Available- Sleeps 6!,125646516,Wendy,,South Leith,55.96829,-3.17079,Entire home/apt,60,3,81,2019-06-21,3.09,1,125
18306010,2 bed flat in the amazing Shore area of Leith,27064295,Nick,,The Shore and Constitution Street,55.97619,-3.16584,Entire home/apt,69,1,11,2017-06-02,0.43,1,0
18307938,"Beautiful, spacious flat in Stockbridge, Edinburgh",112995012,Selina,,Stockbridge,55.95866,-3.21172,Entire home/apt,90,2,24,2019-06-23,0.99,1,58
18310145,The Classical New Town Getaway,126647880,Jacqueline,,Canonmills and New Town North,55.9599,-3.19654,Private room,65,1,163,2019-06-09,6.22,3,266
18311268,Charming Spacious Flat - Excellent Transport Links,54265225,Susanne,,Morningside,55.92226,-3.21057,Entire home/apt,92,2,45,2018-09-09,1.90,2,24
18311417,Central Apartment Salmond Place near Holyrood Park,14070058,Naomi,,Meadowbank and Abbeyhill North,55.95729,-3.1667,Entire home/apt,65,2,96,2019-06-22,3.76,2,307
18315792,Spacious Private Bedroom by Parkside,62431796,Lotenna,,Northfield and Piershill,55.94983,-3.13229,Private room,26,1,4,2018-11-23,0.16,1,0
18317536,"Lady road apartment 5 double bedrooms, parking",16334213,Nadim,,"Blackford, West Mains and Mayfield Road",55.92684,-3.1643,Entire home/apt,225,1,32,2018-08-20,1.33,2,30
18319077,Modern Apartment - Great Transport Links,119093317,Philip,,Colinton and Kingsknowe,55.91773,-3.26061,Entire home/apt,73,1,7,2018-06-10,0.30,1,0
18319678,Delightful apartment in vibrant Stockbridge,126730530,Jane,,Stockbridge,55.96044,-3.20701,Entire home/apt,90,2,44,2019-06-09,1.71,1,156
18320829,Bright lovely flat central Edinburgh Free Parking,126739773,Yang,,Polwarth,55.9376,-3.22306,Entire home/apt,65,1,180,2019-06-13,6.93,1,14
18324155,Room in Edinburgh Apartment,3900551,Ricky,,Great Junction Street,55.97148,-3.17331,Private room,34,2,151,2019-06-22,5.78,2,300
18325264,"Cosy and spacious private room, great location",119314864,Zoe,,Marchmont West,55.93819,-3.19784,Private room,35,1,3,2017-05-28,0.11,1,0
18326383,Pilrig Heights Modern 2bed 2bath Apt -Parking/Gym,28047670,Gosia,,Broughton South,55.96574,-3.18458,Entire home/apt,106,1,117,2019-06-02,9.16,3,1
18326813,"Charming One Bed Flat, 20 Min Walk to Centre",126788179,Amy,,Meadowbank and Abbeyhill North,55.95853,-3.1713,Entire home/apt,45,2,55,2019-06-20,2.18,1,164
18327248,Bright and Spacious Apartment,95178578,Niamh,,Restalrig (Loganlea) and Craigentinny West,55.95682,-3.14539,Entire home/apt,60,2,3,2017-09-16,0.12,2,0
18340500,"Well located , spacious flat w/parking",32770088,Misha,,Polwarth,55.93671,-3.22459,Entire home/apt,80,3,16,2018-08-24,0.67,1,0
18340749,New York Loft Inspired Apartment - Grassmarket,1708860,Amanda,,Tollcross,55.94571,-3.19862,Entire home/apt,1000,1,97,2019-06-12,3.84,7,163
18349735,"Festival accommodation, Bruntsfield",35752435,James,,Bruntsfield,55.93946,-3.21103,Entire home/apt,225,2,2,2017-08-28,0.09,2,0
18353030,Great location large bedroom with ensuite,122726044,Moriah,,Merchiston and Greenhill,55.93375,-3.21745,Private room,50,2,6,2018-08-19,0.24,3,0
18356925,Double bedroom flat near Edinburgh city centre,127065377,Fi,,Shandon,55.933,-3.23197,Entire home/apt,80,2,65,2019-06-02,2.47,1,107
18357616,Bright private room - very central!,23385259,Alice,,Meadows and Southside,55.93978,-3.18097,Private room,40,2,4,2017-07-05,0.16,1,0
18367431,Marchmont Crescent Flat,111118607,Alex,,Marchmont East and Sciennes,55.93854,-3.19269,Entire home/apt,160,5,2,2017-08-16,0.09,3,15
18368031,Spacious studio with a retro twist,38784899,Iga,,Marchmont East and Sciennes,55.9382,-3.18095,Private room,60,2,51,2019-06-10,2.00,5,64
18373694,Bright Double room in cosy apartment,31926856,Joel,,Leith (Albert Street),55.96199,-3.17374,Private room,25,2,7,2017-05-23,0.27,1,0
18373845,"Cosy, Modern Apartment in Edinburgh's New Town",69071119,Stacey,,New Town East and Gayfield,55.96071,-3.18966,Entire home/apt,48,2,52,2019-03-22,2.26,1,96
18375565,Beautiful Artist Colony home - Nr.Arthurs Seat,77564200,Tom,,Meadowbank and Abbeyhill North,55.95877,-3.1713,Entire home/apt,120,2,22,2018-08-12,0.87,1,0
18382356,Classic Apartment in Edinburgh's West End-Sleeps 2,4664034,Heather,,Deans Village,55.94953,-3.21494,Entire home/apt,90,2,80,2019-05-28,3.10,1,175
18383291,Elegant Home in Historic Edinburgh - Sleeps 4,31122385,Jonas,,Deans Village,55.95409,-3.21626,Entire home/apt,100,2,23,2019-03-11,0.94,1,0
18383912,Spacious Double Room,127329041,Ruth,,Murrayburn and Wester Hailes North,55.92011,-3.28034,Private room,40,1,6,2019-05-15,0.42,2,131
18383944,Edinburgh Southside 3 Bedroom Flat,116872197,Ronaldo,,Newington and Dalkeith Road,55.93475,-3.17481,Entire home/apt,125,2,70,2019-06-17,2.72,1,196
18384072,Edinburgh cosy flat close to the  centre & Wi-Fi,101016401,Yelena & David,,Dalry and Fountainbridge,55.94108,-3.21501,Entire home/apt,56,1,19,2018-01-01,0.84,3,62
18384413,Modern 2 bedroom apt by the Royal Yacht Britannia!,126426997,Jamie,,The Shore and Constitution Street,55.97449,-3.16856,Entire home/apt,60,2,32,2017-10-09,1.21,1,0
18385584,Modern Apartment in Central Edinburgh W,127339713,Angus Mcinnes,,Polwarth,55.93785,-3.21966,Entire home/apt,60,2,35,2019-03-23,1.33,3,14
18386039,Large West Edinburgh Room close to Airport & City,67603742,Karen,,South Gyle,55.93835,-3.29221,Private room,40,1,45,2019-06-21,1.81,1,4
18387015,City Centre  . Available Xmas and New Year,91433403,Caroline,,Hillside and Calton Hill,55.9588,-3.17761,Entire home/apt,150,2,10,2019-01-02,0.76,1,0
18388373,Burdiehouse DoubleRoom Free Parking,31891984,Alice,,"Gracemount, Southhouse and Burdiehouse",55.89737,-3.15985,Private room,33,2,1,2017-05-29,0.04,1,41
18388414,"Bright double room in Leith, 15 mins from city.",39796208,Karen,,South Leith,55.96501,-3.17366,Private room,24,1,33,2019-06-22,1.28,1,78
18390477,Bright & Comfortable Edinburgh City Centre Flat,122907376,Will,,Willowbrae and Duddingston Village,55.95338,-3.14725,Entire home/apt,60,2,7,2017-09-03,0.31,1,0
18390926,Homy and bright one bedroom apartment,19151740,Sido,,Deans Village,55.94757,-3.22765,Entire home/apt,65,4,3,2017-08-24,0.12,1,0
18393194,City Centre 3bed/3bath with Parking & Elevator!,126219993,Robert,,Broughton South,55.96266,-3.18573,Entire home/apt,120,2,121,2019-06-15,4.59,1,118
18401276,Your Home in Edinburgh,2958278,Annabel,,Comely Bank,55.95729,-3.21731,Entire home/apt,90,2,60,2019-06-07,2.60,1,256
18404301,Great and Modern 2 Bed Apartment East Pilton,117877222,John,,Boswall and Pilton,55.97148,-3.22641,Entire home/apt,60,2,1,2018-07-09,0.08,1,42
18411009,Contemporary Apartment off Queensferry Road,118532075,Vera,,Comely Bank,55.95584,-3.22238,Entire home/apt,100,2,64,2019-06-09,2.65,1,33
18418980,Stylish Home With Charm & Character - Kid Friendly,126313375,Elisabeth,,Morningside,55.9223,-3.21007,Entire home/apt,100,2,11,2017-08-25,0.44,1,0
18419430,Bright Modern Apartment Close to Royal Mile,18199173,SouthSide,,"Canongate, Southside and Dumbiedykes",55.94697,-3.18484,Entire home/apt,82,2,54,2019-06-15,2.08,10,19
18421451,Seaside flat for rent for the Edinburgh Festival,12516383,Nicola,,Portobello,55.954,-3.11177,Entire home/apt,125,3,1,2017-08-11,0.04,1,48
18422546,Stylish 2bed Apt With Free Parking/Elevator,47692516,Kate,,Canonmills and New Town North,55.95975,-3.20199,Entire home/apt,79,2,66,2018-06-20,2.53,1,152
18422556,★ West End Victorian  ★ Spacious Flat ★ 10% Off! ★,14280531,David,,Dalry and Fountainbridge,55.94581,-3.21296,Entire home/apt,300,2,84,2019-05-14,3.25,3,302
18422864,"Easy Access to Airport, HWU, Bankhead & South Gyle",55244335,Wahida,,South Gyle,55.92005,-3.29943,Private room,32,1,63,2019-06-09,2.50,2,109
18424427,Calton Hill Flat,77572662,Attilio,,Meadowbank and Abbeyhill North,55.95925,-3.17164,Entire home/apt,61,3,48,2019-06-17,1.89,4,46
18425321,Sunny 1 bedroom flat near Arthur's Seat,67240364,Katie Anna,,Meadowbank and Abbeyhill North,55.95854,-3.16267,Entire home/apt,69,2,3,2017-09-14,0.13,1,0
18425576,Great Value Campervan to Expore With,113209467,Rob,,Stockbridge,55.96032,-3.20898,Entire home/apt,65,3,18,2018-09-26,0.76,4,297
18429461,Modern flat in Stockbridge with roof terrace,13784693,Aisling,,New Town West,55.95793,-3.20878,Entire home/apt,130,2,91,2019-06-16,4.01,3,303
18431007,Sunny Flat w/Parking Near Royal Botanic Garden,46917164,Will,,Broughton North and Powderhall,55.96459,-3.19808,Entire home/apt,88,2,25,2019-06-20,1.09,1,13
18435561,"Entire Flat, Edinburgh, Constitution Street.",127785956,Tom,,The Shore and Constitution Street,55.97245,-3.16871,Entire home/apt,240,3,0,,,1,180
18435888,Edinburgh City flat,127789583,Rosemary,,Longstone and Saughton,55.92532,-3.2555,Entire home/apt,60,5,5,2018-06-23,0.32,1,89
18437530,Modern Apartment in Morningside Edinburgh,127801285,Kevin,,Greenbank and The Braids,55.92069,-3.21907,Entire home/apt,54,2,81,2019-06-24,3.23,1,296
18438070,"Light, bright city centre with parking and lift",2280137,Gill,,Dalry and Fountainbridge,55.94526,-3.21118,Entire home/apt,130,3,64,2019-06-04,2.48,14,125
18438949,Elegant Traditional Edinburgh City Centre Flat,127810873,Callum,,Bruntsfield,55.93788,-3.20843,Entire home/apt,90,2,91,2019-06-16,3.53,1,115
18440447,Studio Room | Edinburgh | Leith,127824242,Colin,,Bonnington,55.97503,-3.18306,Private room,25,1,0,,,1,0
18443451,"Amazing 1 bed apt, 1 minute from Edinburgh Castle!",66538468,David And Amy,,"Old Town, Princes Street and Leith Street",55.949,-3.19232,Entire home/apt,90,2,95,2019-06-17,3.66,1,120
18443634,Prime Location! Walk to all hot spots & transport,8918073,Nicola,,Hillside and Calton Hill,55.95849,-3.1836,Private room,43,2,42,2019-01-04,1.62,2,0
18445240,Balgreen Flat  on the Tramline,127864664,Craig,,Stenhouse and Saughton Mains,55.93821,-3.25078,Entire home/apt,50,1,32,2019-05-27,2.35,1,109
18446155,Central Studio,59596207,Mark,,"Canongate, Southside and Dumbiedykes",55.94727,-3.18362,Entire home/apt,65,2,14,2017-12-01,0.54,1,0
18453531,Old Town Flat with view of Edinburgh Castle,73582672,Alison,,Tollcross,55.94631,-3.20225,Entire home/apt,99,3,105,2019-06-20,4.08,2,298
18454614,"Bedroom, sitting room & bathroom in W Edinburgh",58750083,Sally,,"Barnton, Cammo and Cramond South",55.9611,-3.29833,Private room,39,1,13,2017-09-24,0.50,1,0
18458653,Room in beautiful Victorian House,44689805,Louise,,"Blackford, West Mains and Mayfield Road",55.92749,-3.1687,Private room,45,2,58,2019-06-12,2.21,4,326
18462295,Small bedroom by the Meadows,125025940,Adrianna And Adam,,Tollcross,55.94198,-3.20232,Private room,27,2,141,2019-06-09,5.43,2,65
18465647,Charming duplex apartment,97355639,Serge,,Polwarth,55.94006,-3.2239,Entire home/apt,100,1,43,2019-05-31,1.70,2,113
18467350,Stylish Apartment Nestled at the Foot of the Royal Mile,40007944,Samantha,,"Canongate, Southside and Dumbiedykes",55.95204,-3.17594,Entire home/apt,175,2,59,2019-06-19,2.37,3,281
18468426,"Large, comfortable family home",103744723,Judith,,Deans Village,55.94681,-3.23362,Entire home/apt,275,3,6,2018-08-25,0.26,1,13
18471978,Cosy flat in the heart of Leith,63753818,Lynsey,,South Leith,55.96919,-3.16989,Entire home/apt,40,2,34,2019-06-23,1.34,1,1
18472334,Classic Tenement Double Room,128119441,Benjamin,,Bruntsfield,55.93967,-3.20808,Private room,41,1,3,2017-08-13,0.12,4,0
18472714,"Fabulous House, Great Location, Scottish welcome",99473181,Keith,,Gilmerton South and the Murrays,55.90926,-3.12647,Entire home/apt,80,2,116,2019-06-16,4.79,1,0
18473197,"Edinburgh: Luxury Victorian Mansion, near centre",128124695,Nina,,The Inch,55.91867,-3.15115,Entire home/apt,69,1,81,2019-06-17,3.38,1,48
18473355,Nice House on Fringes of the Pentland Hills.,128127957,Solomon,,Clovenstone and Wester Hailes,55.91167,-3.27655,Private room,25,3,19,2019-05-29,0.74,1,5
18475007,Cozy & beautiful double room - in Central Area,39098196,Michaela And Maria,,South Leith,55.96482,-3.17138,Private room,45,2,6,2017-08-20,0.23,1,0
18475598,Modern two bed apartment with free on-site parking,65440608,Lucy,,West Pilton,55.9722,-3.23359,Entire home/apt,72,3,20,2017-08-28,0.77,1,0
18481095,Cozy flat near Edinburgh city center,75553724,Maria,,Gorgie West,55.93618,-3.23366,Entire home/apt,45,7,1,2017-06-23,0.04,1,0
18481140,Spacious room in beautiful Victorian house,44689805,Louise,,"Blackford, West Mains and Mayfield Road",55.92788,-3.16972,Private room,80,2,22,2019-06-10,0.85,4,338
18483257,Central one bedroom Edinburgh flat,61606528,Jennie,,Tollcross,55.94444,-3.20472,Entire home/apt,250,2,12,2019-06-09,0.47,7,275
18484036,Walking Distance to all attractions spacious Flat,128231725,Susan,,Tollcross,55.94588,-3.20555,Entire home/apt,90,1,40,2019-06-11,1.54,2,16
18484280,Great central base for touring Edinburgh!,62510599,Simon & Amy,,"Old Town, Princes Street and Leith Street",55.949,-3.18663,Entire home/apt,100,2,26,2017-12-13,1.01,1,0
18485107,Family friendly apartment right by Holyrood park.,128242839,Conal & Suz,,Abbeyhill,55.95492,-3.16349,Entire home/apt,95,3,14,2018-08-13,0.55,1,0
18487904,Quite Bright Central Apartment,66780630,Central,,Dalry and Fountainbridge,55.94033,-3.21545,Entire home/apt,71,2,22,2018-11-18,0.85,3,203
18491692,Modern Apartment with stunning harbour side views,128307606,Kieran,,Granton and Royston Mains,55.98051,-3.22314,Entire home/apt,46,3,4,2018-10-08,0.41,1,116
18493933,"Superb, 3 bed flat off Meadows (sleeps 6)",24967323,Steven,,Meadows and Southside,55.94146,-3.18101,Entire home/apt,185,21,3,2018-08-25,0.13,22,9
18494474,Edinburgh: Stylish 2 bed apt & garden near centre,62310162,Alistair & Sorina,,Murrayfield and Ravelston,55.94717,-3.23794,Entire home/apt,210,2,34,2019-06-09,1.35,1,95
18496537,Large bright room overlooking wooded garden,22811503,Pilar,,Meadows and Southside,55.93873,-3.20134,Private room,70,3,90,2019-06-18,4.08,2,25
18497677,Room in Edinburgh with free parking,128360577,Tobias,,Craigmillar,55.92986,-3.13887,Private room,35,1,86,2019-01-27,3.37,1,0
18499774,Grassmarket Garden Flat,84715536,Margaret,,"Old Town, Princes Street and Leith Street",55.94797,-3.19247,Entire home/apt,3500,2,14,2018-08-27,0.58,1,0
18513314,"Walk to all attractions, central, spacious flat.",128231725,Susan,,Tollcross,55.94464,-3.20681,Entire home/apt,65,1,18,2019-05-21,0.72,2,16
18513346,"Russell House: Georgian Property, Royal Mile",128503202,,,"Canongate, Southside and Dumbiedykes",55.95068,-3.17721,Entire home/apt,300,1,0,,,1,76
18513392,Big Room in Central Edinburgh Flat,8579520,Albert,,"Old Town, Princes Street and Leith Street",55.95301,-3.20039,Private room,45,2,62,2019-06-21,2.41,2,47
18516623,double room for rent for Fringe Festival,31302457,Áine,,The Shore and Constitution Street,55.97319,-3.16624,Private room,45,20,0,,,2,0
18517055,"Charming, central flat with free parking",125171738,Shauna,,Easter Road and Hawkhill Avenue,55.96117,-3.17196,Entire home/apt,80,2,30,2019-06-20,1.21,1,10
18517778,En-suite Double Bedroom in City Centre FreeParking,78859834,Pablo,,Gorgie East,55.94432,-3.22352,Private room,35,3,9,2017-09-23,0.34,2,0
18521693,Beautiful 2 Bed Flat in Grand Home with Garden,128368641,Jeremy,,"Inverleith, Goldenacre and Warriston",55.96911,-3.20753,Entire home/apt,70,2,80,2019-06-20,3.10,1,0
18524831,"Heart of Old Town, Off Royal Mile Apartment",128591402,Daria,,"Old Town, Princes Street and Leith Street",55.94898,-3.18732,Entire home/apt,65,2,54,2019-05-20,2.08,5,51
18525058,Two double room flat in Edinburgh north,18308322,Lorena,,Boswall and Pilton,55.97336,-3.2323,Entire home/apt,60,7,0,,,2,0
18525872,"Private, cozy double room in Modern House",128591402,Daria,,Restalrig (Loganlea) and Craigentinny West,55.95859,-3.14148,Private room,40,3,19,2019-01-07,0.80,5,48
18532622,Holyrood Park View,11935847,Cicely,,Abbeyhill,55.95381,-3.16609,Private room,60,2,19,2018-12-02,0.84,1,48
18533637,West Bow - 2 bedroom Grassmarket Apartment (2),1641675,Charmaine,,"Old Town, Princes Street and Leith Street",55.94874,-3.19482,Entire home/apt,350,2,0,,,74,129
18535111,Sleeps 6 in the heart of Edinburgh!,97099738,George,,"Canongate, Southside and Dumbiedykes",55.94578,-3.18404,Entire home/apt,70,2,3,2017-12-17,0.15,1,0
18535713,Terraced cottage in the heart of Edinburgh,63370252,Tessa,,Dalry and Fountainbridge,55.94578,-3.21688,Entire home/apt,140,2,25,2019-04-21,1.11,1,34
18541820,Bright and spacious room in Edinburgh city center,34544334,Isabel,,Dalry and Fountainbridge,55.9429,-3.2112,Private room,40,2,46,2019-05-01,1.79,1,0
18542429,Bright sunny modern  one bedroom apartment,44821882,David,,Morningside and Craighouse,55.92385,-3.22156,Entire home/apt,58,2,66,2019-02-24,2.74,2,0
18543877,Stylish Georgian flat in New Town - Sleeps 4,76180596,Greg,,Canonmills and New Town North,55.96153,-3.1997,Entire home/apt,60,2,70,2019-06-20,4.62,1,142
18544662,The Classical New Town Getaway /2,126647880,Jacqueline,,Canonmills and New Town North,55.96,-3.19698,Private room,45,1,38,2019-06-10,1.46,3,115
18548359,Great location for visiting Edinburgh in Old Town,41490037,Joy,,"Canongate, Southside and Dumbiedykes",55.94443,-3.18429,Entire home/apt,95,2,89,2018-09-01,3.42,1,0
18551742,Tranquil Flat with a Gym close to City Centre and Leith,16543969,Garry,,Broughton North and Powderhall,55.96816,-3.18765,Entire home/apt,126,1,226,2019-06-16,8.70,7,211
18555425,Quiet Private Garden New Town 2Bed Apartment,30599200,Bruce,,New Town West,55.95598,-3.20351,Entire home/apt,99,2,16,2017-09-03,0.63,1,0
18557092,Stylish and Spacious Victorian City Apt - Sleeps 4,74112414,Chaoyi,,Tollcross,55.94363,-3.20298,Entire home/apt,65,1,180,2019-06-20,6.99,2,102
18558993,Quiet and charming 1 double bed flat,71345582,David,,Dalry and Fountainbridge,55.94186,-3.2222,Entire home/apt,60,2,19,2019-06-04,0.85,1,96
18563337,A very nice sunny room with beautiful views!,101016401,Yelena & David,,Carrick Knowe,55.93518,-3.26843,Private room,20,1,3,2018-01-21,0.12,3,0
18563877,Double Bedroom in Cozy Apartment (Big Back Garden),128874763,Siraj,,Prestonfield,55.93483,-3.16635,Private room,32,1,9,2017-07-07,0.35,1,0
18564126,Beautiful modern apartment in Fairmilehead,128879029,Sara,,Fairmilehead,55.90501,-3.20187,Private room,40,2,31,2019-04-21,1.22,1,44
18567225,Spacious Old Town Flat Close to Castle/Royal Mile,40893565,Jeff,,Tollcross,55.94581,-3.20347,Entire home/apt,100,1,51,2019-06-08,2.25,5,73
18567734,"Modern, Bright & Spacious 2 BD Flat with Balcony",52408435,Adnan,,Leith (Albert Street),55.96263,-3.17205,Entire home/apt,120,2,7,2019-01-01,0.67,1,4
18567785,Vegans! -- Room in quaint block in Edinburgh.,128909098,Dean,,Gorgie East,55.94096,-3.23103,Private room,25,2,36,2019-06-23,1.41,1,0
